Time(s),KS_voltage(V),Pressure_voltage(V)
0.75799998,1.54745940018,0.20712352
0.75899998,1.53452571106,0.20712352
0.75999998,1.57767900085,0.20712352
0.76099998,1.55178087616,0.20712352
0.76199998,1.5172551651,0.20712352
0.76299998,1.59062806702,0.20712352
0.76399998,1.55178087616,0.20712352
0.76499998,1.55610235977,0.1898376
0.76599998,1.50862758255,0.20712352
0.76699998,1.56040846252,0.20712352
0.76799998,1.5172551651,0.20712352
0.76899998,1.53452571106,0.20712352
0.76999998,1.5,0.20712352
0.77099998,1.50862758255,0.20712352
0.77199998,1.53452571106,0.20712352
0.77299998,1.46547428894,0.20712352
0.77399998,1.5,0.20712352
0.77499998,1.4827448349,0.20712352
0.77599998,1.53883181381,0.20712352
0.77699998,1.4784233532,0.20712352
0.77799998,1.53020423126,0.20712352
0.77899998,1.5,0.20712352
0.77999998,1.54745940018,0.20712352
0.78099998,1.52588274956,0.20712352
0.78199998,1.4827448349,0.20712352
0.78299998,1.53452571106,0.20712352
0.78399998,1.5043061018,0.20712352
0.78499998,1.49137241745,0.20712352
0.78599998,1.47411725044,0.20712352
0.78699998,1.53020423126,0.20712352
0.78799998,1.46547428894,0.20712352
0.78899998,1.4784233532,0.20712352
0.78999998,1.44821912384,0.20712352
0.79099998,1.45684670639,0.20712352
0.79199998,1.5,0.20712352
0.79299998,1.40506582642,0.20712352
0.79399998,1.44821912384,0.20712352
0.79499998,1.46979576874,0.20712352
0.79599998,1.5215766468,0.20712352
0.79699998,1.43527005768,0.20712352
0.79799998,1.47411725044,0.20712352
0.79899998,1.47411725044,0.20712352
0.79999998,1.5172551651,0.20712352
0.80099998,1.4784233532,0.20712352
0.80199998,1.45254059982,0.20712352
0.80299998,1.53452571106,0.20712352
0.80399998,1.46116818619,0.20712352
0.80499998,1.4827448349,0.20712352
0.80599998,1.44389764023,0.20712352
0.80699998,1.4956938982,0.20712352
0.80799998,1.44821912384,0.20712352
0.80899998,1.46116818619,0.20712352
0.80999998,1.42664247131,0.20712352
0.81099998,1.45254059982,0.20712352
0.81199998,1.4827448349,0.20712352
0.81299998,1.41799951172,0.20712352
0.81399998,1.4827448349,0.20712352
0.81499998,1.46979576874,0.20712352
0.81599998,1.5043061018,0.20712352
0.81699998,1.46116818619,0.20712352
0.81799998,1.5,0.20712352
0.81899998,1.4870663147,0.20712352
0.81999998,1.53020423126,0.20712352
0.82099998,1.4870663147,0.20712352
0.82199998,1.46979576874,0.1898376
0.82299998,1.54315329361,0.20712352
0.82399998,1.5129336853,0.20712352
0.82499998,1.5215766468,0.20712352
0.82599998,1.47411725044,0.20712352
0.82699998,1.53452571106,0.20712352
0.82799998,1.49137241745,0.20712352
0.82899998,1.49137241745,0.20712352
0.82999998,1.47411725044,0.20712352
0.83099998,1.4956938982,0.20712352
0.83199998,1.5172551651,0.20712352
0.83299998,1.46547428894,0.20712352
0.83399998,1.5,0.20712352
0.83499998,1.4956938982,0.20712352
0.83599998,1.54315329361,0.20712352
0.83699998,1.5,0.20712352
0.83799998,1.52588274956,0.20712352
0.83899998,1.5172551651,0.20712352
0.83999998,1.56472994232,0.20712352
0.84099998,1.54315329361,0.20712352
0.84199998,1.5129336853,0.20712352
0.84299998,1.56472994232,0.20712352
0.84399998,1.53883181381,0.20712352
0.84499998,1.53452571106,0.20712352
0.84599998,1.5043061018,0.20712352
0.84699998,1.56472994232,0.20712352
0.84799998,1.5172551651,0.1898376
0.84899998,1.52588274956,0.20712352
0.84999998,1.5,0.20712352
0.85099998,1.5129336853,0.20712352
0.85199998,1.52588274956,0.1898376
0.85299998,1.4784233532,0.20712352
0.85399998,1.50862758255,0.20712352
0.85499998,1.5129336853,0.20712352
0.85599998,1.58200048828,0.20712352
0.85699998,1.4784233532,0.20712352
0.85799998,1.55178087616,0.20712352
0.85899998,1.55178087616,0.20712352
0.85999998,1.58630658722,0.20712352
0.86099998,1.55178087616,0.20712352
0.86199998,1.5215766468,0.20712352
0.86299998,1.58200048828,0.20712352
0.86399998,1.54745940018,0.20712352
0.86499998,1.55178087616,0.20712352
0.86599998,1.5,0.20712352
0.86699998,1.56472994232,0.20712352
0.86799998,1.4956938982,0.20712352
0.86899998,1.5043061018,0.20712352
0.86999998,1.47411725044,0.20712352
0.87099998,1.5043061018,0.20712352
0.87199998,1.53020423126,0.20712352
0.87299998,1.46547428894,0.20712352
0.87399998,1.5,0.20712352
0.87499998,1.4784233532,0.20712352
0.87599998,1.5129336853,0.20712352
0.87699998,1.46116818619,0.20712352
0.87799998,1.4870663147,0.20712352
0.87899998,1.49137241745,0.20712352
0.87999998,1.5215766468,0.20712352
0.88099998,1.5129336853,0.20712352
0.88199998,1.4827448349,0.20712352
0.88299998,1.56040846252,0.20712352
0.88399998,1.50862758255,0.20712352
0.88499998,1.5043061018,0.20712352
0.88599998,1.4827448349,0.20712352
0.88699998,1.55610235977,0.20712352
0.88799998,1.50862758255,0.20712352
0.88899998,1.4870663147,0.20712352
0.88999998,1.46547428894,0.20712352
0.89099998,1.5,0.20712352
0.89199998,1.50862758255,0.20712352
0.89299998,1.44389764023,0.20712352
0.89399998,1.4784233532,0.20712352
0.89499998,1.49137241745,0.20712352
0.89599998,1.55178087616,0.20712352
0.89699998,1.4784233532,0.20712352
0.89799998,1.53452571106,0.20712352
0.89899998,1.5215766468,0.20712352
0.89999998,1.55610235977,0.20712352
0.90099998,1.53883181381,0.20712352
0.90199998,1.50862758255,0.20712352
0.90299998,1.57335752869,0.20712352
0.90399998,1.53020423126,0.20712352
0.90499998,1.53020423126,0.20712352
0.90599998,1.4827448349,0.20712352
0.90699998,1.56905142212,0.1898376
0.90799998,1.5215766468,0.20712352
0.90899998,1.5172551651,0.20712352
0.90999998,1.4870663147,0.20712352
0.91099998,1.5172551651,0.20712352
0.91199998,1.53883181381,0.20712352
0.91299998,1.46116818619,0.20712352
0.91399998,1.49137241745,0.20712352
0.91499998,1.4870663147,0.20712352
0.91599998,1.56040846252,0.20712352
0.91699998,1.4784233532,0.20712352
0.91799998,1.5172551651,0.20712352
0.91899998,1.5215766468,0.20712352
0.91999998,1.54315329361,0.20712352
0.92099998,1.5129336853,0.20712352
0.92199998,1.4827448349,0.20712352
0.92299998,1.56040846252,0.20712352
0.92399998,1.5172551651,0.20712352
0.92499998,1.53020423126,0.20712352
0.92599998,1.46116818619,0.20712352
0.92699998,1.53452571106,0.20712352
0.92799998,1.5043061018,0.20712352
0.92899998,1.4870663147,0.20712352
0.92999998,1.46116818619,0.20712352
0.93099998,1.4827448349,0.20712352
0.93199998,1.4956938982,0.20712352
0.93299998,1.44389764023,0.20712352
0.93399998,1.4870663147,0.20712352
0.93499998,1.46547428894,0.20712352
0.93599998,1.53020423126,0.20712352
0.93699998,1.4784233532,0.20712352
0.93799998,1.49137241745,0.20712352
0.93899998,1.5,0.20712352
0.93999998,1.5043061018,0.20712352
0.94099998,1.5,0.20712352
0.94199998,1.45684670639,0.20712352
0.94299998,1.5043061018,0.20712352
0.94399998,1.4784233532,0.20712352
0.94499998,1.4956938982,0.20712352
0.94599998,1.44821912384,0.20712352
0.94699998,1.5215766468,0.20712352
0.94799998,1.49137241745,0.20712352
0.94899998,1.4827448349,0.20712352
0.94999998,1.46547428894,0.20712352
0.95099998,1.4956938982,0.20712352
0.95199998,1.5129336853,0.20712352
0.95299998,1.44389764023,0.20712352
0.95399998,1.4956938982,0.20712352
0.95499998,1.4784233532,0.20712352
0.95599998,1.5215766468,0.20712352
0.95699998,1.46979576874,0.20712352
0.95799998,1.5129336853,0.20712352
0.95899998,1.50862758255,0.20712352
0.95999998,1.53020423126,0.20712352
0.96099998,1.5,0.20712352
0.96199998,1.4870663147,0.20712352
0.96299998,1.53883181381,0.20712352
0.96399998,1.4956938982,0.20712352
0.96499998,1.5043061018,0.20712352
0.96599998,1.47411725044,0.20712352
0.96699998,1.52588274956,0.20712352
0.96799998,1.4870663147,0.20712352
0.96899998,1.47411725044,0.20712352
0.96999998,1.45254059982,0.20712352
0.97099998,1.46547428894,0.20712352
0.97199998,1.4870663147,0.20712352
0.97299998,1.43094857788,0.20712352
0.97399998,1.4827448349,0.20712352
0.97499998,1.46116818619,0.20712352
0.97599998,1.5,0.20712352
0.97699998,1.42232099915,0.20712352
0.97799998,1.49137241745,0.20712352
0.97899998,1.49137241745,0.20712352
0.97999998,1.5043061018,0.20712352
0.98099998,1.49137241745,0.20712352
0.98199998,1.46979576874,0.20712352
0.98299998,1.53452571106,0.20712352
0.98399998,1.4827448349,0.20712352
0.98499998,1.4956938982,0.1898376
0.98599998,1.4827448349,0.20712352
0.98699998,1.52588274956,0.20712352
0.98799998,1.4870663147,0.20712352
0.98899998,1.4870663147,0.20712352
0.98999997,1.46979576874,0.20712352
0.99099997,1.49137241745,0.20712352
0.99199997,1.5043061018,0.20712352
0.99299997,1.45254059982,0.20712352
0.99399997,1.4784233532,0.20712352
0.99499997,1.4784233532,0.20712352
0.99599997,1.5172551651,0.20712352
0.99699997,1.45684670639,0.20712352
0.99799997,1.4827448349,0.20712352
0.99899997,1.5129336853,0.20712352
0.99999997,1.5172551651,0.20712352
1.00099997,1.4956938982,0.20712352
1.00199997,1.4956938982,0.20712352
1.00299997,1.53883181381,0.20712352
1.00399997,1.5215766468,0.20712352
1.00499997,1.53020423126,0.20712352
1.00599997,1.49137241745,0.20712352
1.00699997,1.55178087616,0.20712352
1.00799997,1.53452571106,0.20712352
1.00899997,1.5,0.20712352
1.00999997,1.4870663147,0.20712352
1.01099997,1.50862758255,0.20712352
1.01199997,1.52588274956,0.20712352
1.01299997,1.47411725044,0.17255168
1.01399997,1.52588274956,0.20712352
1.01499997,1.4827448349,0.20712352
1.01599997,1.53020423126,0.20712352
1.01699997,1.45684670639,0.20712352
1.01799997,1.53020423126,0.20712352
1.01899997,1.54315329361,0.20712352
1.01999997,1.53883181381,0.20712352
1.02099997,1.52588274956,0.20712352
1.02199997,1.5,0.20712352
1.02299997,1.56472994232,0.20712352
1.02399997,1.5172551651,0.20712352
1.02499997,1.53020423126,0.20712352
1.02599997,1.5,0.20712352
1.02699997,1.54745940018,0.20712352
1.02799997,1.52588274956,0.20712352
1.02899997,1.5043061018,0.20712352
1.02999997,1.50862758255,0.20712352
1.03099997,1.5129336853,0.20712352
1.03199997,1.52588274956,0.20712352
1.03299997,1.47411725044,0.20712352
1.03399997,1.5129336853,0.20712352
1.03499997,1.52588274956,0.20712352
1.03599997,1.52588274956,0.20712352
1.03699997,1.5,0.20712352
1.03799997,1.5129336853,0.20712352
1.03899997,1.5215766468,0.20712352
1.03999997,1.5172551651,0.20712352
1.04099997,1.53452571106,0.20712352
1.04199997,1.50862758255,0.20712352
1.04299997,1.57335752869,0.20712352
1.04399997,1.52588274956,0.20712352
1.04499997,1.53452571106,0.20712352
1.04599997,1.4870663147,0.20712352
1.04699997,1.54315329361,0.20712352
1.04799997,1.5043061018,0.1898376
1.04899997,1.4870663147,0.20712352
1.04999997,1.4870663147,0.1898376
1.05099997,1.50862758255,0.20712352
1.05199997,1.5129336853,0.20712352
1.05299997,1.44821912384,0.20712352
1.05399997,1.50862758255,0.1898376
1.05499997,1.4956938982,0.20712352
1.05599997,1.50862758255,0.20712352
1.05699997,1.46547428894,0.20712352
1.05799997,1.4956938982,0.1898376
1.05899997,1.4956938982,0.20712352
1.05999997,1.50862758255,0.20712352
1.06099997,1.4956938982,0.20712352
1.06199997,1.46979576874,0.20712352
1.06299997,1.53883181381,0.1898376
1.06399997,1.4870663147,0.20712352
1.06499997,1.4870663147,0.20712352
1.06599997,1.45254059982,0.20712352
1.06699997,1.5215766468,0.20712352
1.06799997,1.47411725044,0.20712352
1.06899997,1.46547428894,0.20712352
1.06999997,1.46979576874,0.20712352
1.07099997,1.46979576874,0.1898376
1.07199997,1.4956938982,0.20712352
1.07299997,1.41369341278,0.20712352
1.07399997,1.4956938982,0.20712352
1.07499997,1.45254059982,0.20712352
1.07599997,1.47411725044,0.20712352
1.07699997,1.43094857788,0.20712352
1.07799997,1.45684670639,0.20712352
1.07899997,1.4870663147,0.20712352
1.07999997,1.4956938982,0.20712352
1.08099997,1.4827448349,0.20712352
1.08199997,1.46547428894,0.20712352
1.08299997,1.53883181381,0.20712352
1.08399997,1.49137241745,0.20712352
1.08499997,1.5,0.20712352
1.08599997,1.4870663147,0.20712352
1.08699997,1.53883181381,0.20712352
1.08799997,1.5043061018,0.20712352
1.08899997,1.4827448349,0.20712352
1.08999997,1.5043061018,0.20712352
1.09099997,1.5043061018,0.20712352
1.09199997,1.5172551651,0.20712352
1.09299997,1.44389764023,0.1898376
1.09399997,1.53883181381,0.20712352
1.09499997,1.4870663147,0.20712352
1.09599997,1.5172551651,0.20712352
1.09699997,1.47411725044,0.20712352
1.09799997,1.5172551651,0.20712352
1.09899997,1.54745940018,0.20712352
1.09999997,1.53452571106,0.20712352
1.10099997,1.53020423126,0.20712352
1.10199997,1.50862758255,0.20712352
1.10299997,1.57335752869,0.20712352
1.10399997,1.50862758255,0.20712352
1.10499997,1.53452571106,0.20712352
1.10599997,1.5,0.20712352
1.10699997,1.55178087616,0.20712352
1.10799997,1.53883181381,0.20712352
1.10899997,1.49137241745,0.20712352
1.10999997,1.50862758255,0.20712352
1.11099997,1.5215766468,0.20712352
1.11199997,1.5215766468,0.20712352
1.11299997,1.44389764023,0.20712352
1.11399997,1.5043061018,0.20712352
1.11499997,1.5129336853,0.20712352
1.11599997,1.5043061018,0.20712352
1.11699997,1.4784233532,0.20712352
1.11799997,1.4956938982,0.20712352
1.11899997,1.5129336853,0.20712352
1.11999997,1.50862758255,0.20712352
1.12099997,1.5,0.20712352
1.12199997,1.4870663147,0.20712352
1.12299997,1.54315329361,0.20712352
1.12399997,1.4827448349,0.20712352
1.12499997,1.5129336853,0.20712352
1.12599997,1.47411725044,0.20712352
1.12699997,1.50862758255,0.20712352
1.12799997,1.5043061018,0.20712352
1.12899997,1.45684670639,0.20712352
1.12999997,1.4784233532,0.20712352
1.13099997,1.46979576874,0.20712352
1.13199997,1.49137241745,0.20712352
1.13299997,1.41799951172,0.20712352
1.13399997,1.47411725044,0.20712352
1.13499997,1.4784233532,0.20712352
1.13599997,1.46979576874,0.20712352
1.13699997,1.42232099915,0.20712352
1.13799997,1.45254059982,0.20712352
1.13899997,1.4870663147,0.20712352
1.13999997,1.4784233532,0.20712352
1.14099997,1.4827448349,0.20712352
1.14199997,1.4784233532,0.20712352
1.14299997,1.5172551651,0.20712352
1.14399997,1.4784233532,0.20712352
1.14499997,1.5043061018,0.20712352
1.14599997,1.47411725044,0.20712352
1.14699997,1.5215766468,0.20712352
1.14799997,1.4956938982,0.20712352
1.14899997,1.46979576874,0.20712352
1.14999997,1.5,0.20712352
1.15099997,1.4956938982,0.20712352
1.15199997,1.5215766468,0.20712352
1.15299997,1.46116818619,0.20712352
1.15399997,1.5129336853,0.20712352
1.15499997,1.52588274956,0.20712352
1.15599997,1.52588274956,0.20712352
1.15699997,1.47411725044,0.20712352
1.15799997,1.50862758255,0.20712352
1.15899997,1.53883181381,0.20712352
1.15999997,1.53452571106,0.20712352
1.16099997,1.54315329361,0.20712352
1.16199997,1.52588274956,0.20712352
1.16299997,1.57335752869,0.20712352
1.16399997,1.54315329361,0.20712352
1.16499997,1.54745940018,0.20712352
1.16599997,1.52588274956,0.20712352
1.16699997,1.57767900085,0.20712352
1.16799997,1.53020423126,0.20712352
1.16899997,1.5043061018,0.20712352
1.16999997,1.5215766468,0.20712352
1.17099997,1.53883181381,0.20712352
1.17199997,1.54315329361,0.20712352
1.17299997,1.5,0.20712352
1.17399997,1.56905142212,0.20712352
1.17499997,1.54315329361,0.20712352
1.17599997,1.54315329361,0.20712352
1.17699997,1.5,0.20712352
1.17799997,1.53452571106,0.20712352
1.17899997,1.55178087616,0.20712352
1.17999997,1.53883181381,0.20712352
1.18099997,1.54315329361,0.20712352
1.18199997,1.53020423126,0.20712352
1.18299997,1.57767900085,0.1898376
1.18399997,1.5172551651,0.20712352
1.18499997,1.54315329361,0.20712352
1.18599997,1.5215766468,0.20712352
1.18699997,1.57767900085,0.20712352
1.18799997,1.53883181381,0.20712352
1.18899997,1.5043061018,0.20712352
1.18999997,1.5129336853,0.20712352
1.19099997,1.50862758255,0.20712352
1.19199997,1.5129336853,0.20712352
1.19299997,1.46116818619,0.20712352
1.19399997,1.53020423126,0.20712352
1.19499997,1.4827448349,0.20712352
1.19599997,1.5,0.20712352
1.19699997,1.46116818619,0.20712352
1.19799997,1.47411725044,0.20712352
1.19899997,1.5043061018,0.20712352
1.19999997,1.4784233532,0.20712352
1.20099997,1.4870663147,0.20712352
1.20199997,1.46979576874,0.20712352
1.20299997,1.52588274956,0.20712352
1.20399997,1.46547428894,0.20712352
1.20499997,1.47411725044,0.20712352
1.20599997,1.47411725044,0.20712352
1.20699997,1.52588274956,0.20712352
1.20799997,1.5043061018,0.20712352
1.20899997,1.45254059982,0.20712352
1.20999997,1.4784233532,0.20712352
1.21099997,1.4827448349,0.20712352
1.21199997,1.5,0.20712352
1.21299997,1.43094857788,0.20712352
1.21399997,1.49137241745,0.20712352
1.21499997,1.4784233532,0.20712352
1.21599997,1.4956938982,0.20712352
1.21699997,1.43094857788,0.20712352
1.21799997,1.46979576874,0.20712352
1.21899997,1.5129336853,0.20712352
1.21999997,1.49137241745,0.20712352
1.22099997,1.4956938982,0.20712352
1.22199997,1.49137241745,0.20712352
1.22299997,1.53020423126,0.20712352
1.22399997,1.4784233532,0.20712352
1.22499997,1.5172551651,0.20712352
1.22599997,1.4784233532,0.20712352
1.22699997,1.53452571106,0.20712352
1.22799997,1.5043061018,0.20712352
1.22899997,1.46979576874,0.20712352
1.22999997,1.49137241745,0.20712352
1.23099997,1.5,0.20712352
1.23199997,1.49137241745,0.20712352
1.23299997,1.44821912384,0.20712352
1.23399997,1.4827448349,0.20712352
1.23499997,1.4827448349,0.20712352
1.23599997,1.4784233532,0.20712352
1.23699997,1.43094857788,0.20712352
1.23799997,1.46547428894,0.20712352
1.23899997,1.4784233532,0.20712352
1.23999997,1.4827448349,0.20712352
1.24099997,1.47411725044,0.20712352
1.24199997,1.46979576874,0.20712352
1.24299997,1.5172551651,0.20712352
1.24399997,1.45684670639,0.1898376
1.24499997,1.4956938982,0.20712352
1.24599997,1.4784233532,0.20712352
1.24699997,1.53020423126,0.20712352
1.24799997,1.49137241745,0.20712352
1.24899997,1.46116818619,0.20712352
1.24999997,1.4784233532,0.20712352
1.25099997,1.4870663147,0.20712352
1.25199997,1.49137241745,0.20712352
1.25299997,1.43959153748,0.20712352
1.25399997,1.52588274956,0.20712352
1.25499997,1.47411725044,0.20712352
1.25599997,1.49137241745,0.20712352
1.25699997,1.46116818619,0.20712352
1.25799997,1.45254059982,0.20712352
1.25899997,1.5129336853,0.20712352
1.25999997,1.4827448349,0.20712352
1.26099997,1.49137241745,0.20712352
1.26199997,1.5043061018,0.20712352
1.26299997,1.54315329361,0.20712352
1.26399997,1.4784233532,0.20712352
1.26499997,1.5043061018,0.20712352
1.26599997,1.5043061018,0.20712352
1.26699997,1.55178087616,0.20712352
1.26799997,1.53020423126,0.20712352
1.26899997,1.4827448349,0.20712352
1.26999997,1.52588274956,0.20712352
1.27099997,1.5172551651,0.20712352
1.27199997,1.52588274956,0.20712352
1.27299997,1.46116818619,0.20712352
1.27399997,1.53020423126,0.20712352
1.27499997,1.49137241745,0.20712352
1.27599997,1.54315329361,0.20712352
